EP Site ID,Latitude,Longitude
PH-PAM-00964,14.981712,120.645053
PH-PAM-00969,14.977696,120.580767
PH-PAM-01015,14.937961,120.601041
PH-PAM-01060,14.894161,120.531238
PH-PAM-01043,14.908281,120.558311
PH-PAM-00807,15.189092,120.581322
PH-PAM-00793,15.225501,120.607301
PH-PAM-02248,15.246143,120.565408
PH-PAM-00810,15.182295,120.600848
PH-PAM-01046,14.90542,120.70135
PH-PAM-01074,14.880218,120.709375
PH-PAM-00857,15.133348,120.696036
PH-PAM-00899,15.066994,120.740721
PH-PAM-00893,15.073997,120.720167
PH-PAM-00903,15.064381,120.755662
PH-PAM-00886,15.089347,120.71626
PH-PAM-00951,14.996529,120.738039
PH-PAM-00970,14.977431,120.7510821
PH-PAM-02430,15.072301,120.541221
PH-PAM-00869,15.116175,120.566293
PH-PAM-00917,15.043344,120.518061
PH-PAM-00914,15.047374,120.555613
PH-PAM-00844,15.145701,120.653171
PH-PAM-00859,15.128341,120.631611
PH-PAM-00900,15.06648,120.66017
PH-PAM-00923,15.03184,120.70443
PH-PAM-00941,15.016229,120.703113
PH-PAM-00930,15.024267,120.683601
PH-PAM-00896,15.072725,120.65003
PH-PAM-02451,15.1031,120.6265
PH-PAM-00885,15.08956,120.65734
PH-PAM-00892,15.076256,120.634939
PH-PAM-00927,15.02555,120.69712
PH-PAM-00933,15.022091,120.721251
PH-PAM-00875,15.107485,120.924658
PH-PAM-00820,15.167964,120.907931
PH-PAM-00884,15.092137,120.768404
PH-PAM-00864,15.120358,120.776752
PH-PAM-00955,14.991582,120.630522
PH-PAM-00956,14.990864,120.598784
PH-PAM-00939,15.017401,120.580761
PH-PAM-00924,15.031734,120.584831
PH-PAM-00948,15.005181,120.621791
PH-PAM-01025,14.931301,120.592301
PH-PAM-00867,15.118264,120.657259
PH-PAN-00489,15.97775,120.37802
PH-TAR-00613,15.663356,120.510387
PH-APA-00024,18.239864,121.372539
PH-AUR-00340,16.39869722,122.2138611
PH-ISA-00256,16.818528,121.727222
PH-TAR-00555,15.856942,120.604122
PH-PAN-00399,16.161924,120.427709
PH-PAN-00525,15.93362778,120.3478611
PH-BEN-00358,16.328636,120.664774
PH-PAM-01088,14.870956,120.502118
PH-CAG-00082,17.64371,121.75973
PH-PAM-00846,15.14245,120.58085
PH-ILS-00108,17.57042,120.36162
PH-PAN-00474,15.99761667,120.57465
PH-ABR-00100,17.60711667,120.6925
PH-PAN-00429,16.049454,120.375504
PH-PAN-00447,16.02527,120.6376
PH-PAN-02240,16.020017,120.37794
PH-ZMB-00746,15.366703,119.958456
PH-TAR-00679,15.52357,120.56021
PH-PAN-00451,16.02192,120.35109
PH-PAN-00507,15.956142,120.63354
PH-ZMB-01156,14.83054412,120.2879881
PH-NUE-02174,15.438875,120.872141
PH-PAM-00848,15.14116,120.73955
PH-PAM-00853,15.1365,120.7971
PH-PAM-00936,15.01898,120.85383
PH-BUL-00894,15.07395,120.91695
PH-ZMB-01026,14.93018333,120.2009667
PH-PAM-00801,15.209079,120.583297
PH-PAM-00792,15.232941,120.575581
PH-PAN-00546,15.89067,120.23936
PH-PAN-00559,15.85088,120.25879
PH-PAN-00390,16.183642,120.004443
PH-PAN-00562,15.845389,120.515431
PH-PAN-00461,16.010361,120.68775
PH-PAN-00458,16.014167,120.61725
PH-PAN-02354,15.819257,120.48282
PH-PAN-00568,15.821377,120.458536
PH-PAN-00442,16.027784,120.250677
PH-PAN-00352,16.339568,119.892359
PH-PAN-00349,16.353872,119.813088
PH-PAN-00425,16.055925,119.872511
PH-PAN-00486,15.980327,120.374854
PH-PAN-00471,16.001075,120.360531
PH-PAN-00494,15.97545,120.3353
PH-PAN-00578,15.773846,120.390496
PH-PAN-00437,16.03812,120.33497
PH-PAN-00435,16.044317,120.335986
PH-PAN-00443,16.02736,120.33668
PH-PAN-00417,16.076554,120.341287
PH-PAN-00452,16.02125,120.331361
PH-PAN-00416,16.07767,120.3608
PH-PAN-00459,16.014093,120.31298
PH-PAN-00413,16.083745,120.374478
PH-PAN-02229,15.993022,119.885762
PH-PAN-00536,15.90667,119.88603
PH-PAN-00430,16.047556,120.550028
PH-PAN-00455,16.018615,120.175388
PH-PAN-00464,16.00911,120.22232
PH-PAN-00529,15.920632,120.406555
PH-PAN-00524,15.935167,120.432778
PH-PAN-00545,15.89198,120.44736
PH-PAN-00549,15.883999,120.508663
PH-PAN-00554,15.86239,120.436024
PH-PAN-00532,15.918981,120.421225
PH-PAN-00543,15.896211,120.426297
PH-PAN-00528,15.929299,120.413223
PH-PAN-00533,15.916376,120.507893
PH-PAN-00457,16.01689,120.51706
PH-PAN-02431,16.035583,120.492722
PH-PAN-00424,16.060057,120.402644
PH-PAN-00423,16.06232,120.42137
PH-PAN-00446,16.025537,120.417917
PH-PAN-00431,16.047118,120.412359
PH-PAN-00428,16.05141,120.38217
PH-PAN-00441,16.02886,120.435904
PH-PAN-00420,16.07247,120.59139
PH-PAN-00408,16.108665,120.56568
PH-PAN-00556,15.85607,120.64417
PH-PAN-00493,15.97585,120.35626
PH-PAN-00520,15.939978,120.344539
PH-PAN-00537,15.90245,120.3056
PH-PAN-00542,15.89671,120.369427
PH-PAN-02689,15.956533,120.329245
PH-PAN-00534,15.91458,120.32964
PH-PAN-00513,15.95102778,120.3520833
PH-PAN-02184,16.097055,120.393826
PH-PAN-00506,15.95738,120.46465
PH-PAN-00487,15.979646,120.470391
PH-PAN-00478,15.99106,120.43451
PH-PAN-00553,15.87407,120.57687
PH-PAN-00401,16.13837,120.5248
PH-PAN-02353,16.15519,120.5632
PH-PAN-02414,16.06788,120.09332
PH-PAN-00445,16.026732,120.743647
PH-PAN-00473,15.998979,120.34793
PH-PAN-00485,15.981776,120.531033
PH-PAN-00517,15.942398,120.580969
PH-PAN-00505,15.95857,120.52892
PH-PAN-02464,15.958696,120.571388
PH-PAN-00481,15.986827,120.55001
PH-PAN-00475,15.99674,120.59247
PH-PAN-00497,15.972125,120.542719
PH-PAN-00495,15.97507,120.55946
PH-PAN-00527,15.929641,120.581664
PH-PAN-00538,15.902361,120.592026
PH-PAN-00405,16.11349,120.53989
PH-ZMB-00590,15.724769,119.906607
PH-NUE-00676,15.526229,120.931844
PH-PAN-00400,16.16116667,119.9829444
PH-BUL-01000,14.95023333,120.9177833
PH-BUL-02260,14.875651,120.7959333
PH-BUL-01130,14.84665,120.8352333
PH-BUL-00993,14.958693,120.965171
PH-CAG-02372,17.652986,121.742478
PH-BAN-01375,14.687659,120.555409
PH-PAM-00938,15.018232,120.731769
PH-BUL-01073,14.88047,120.836915
PH-BUL-01108,14.856754,120.873014
PH-PAM-01045,14.907621,120.717361
PH-PAM-00999,14.951487,120.602373
PH-PAM-00979,14.974004,120.68784
PH-BUL-01162,14.827263,120.981086
PH-BUL-01062,14.891701,121.02193
PH-BUL-01197,14.777693,120.974355
PH-PAM-00788,15.243983,120.636446
PH-PAM-00984,14.970826,120.592082
PH-PAM-00831,15.160452,120.779284
PH-PAM-01016,14.936825,120.763293
PH-PAM-00872,15.11177,120.63166
PH-PAM-02684,15.021176,120.673173
PH-PAM-02263,15.017589,120.68744
PH-PAM-00901,15.065213,120.73361
PH-PAM-00855,15.134681,120.778644
PH-PAM-00913,15.048542,120.751713
PH-PAM-00833,15.15529,120.55215
PH-BUL-01125,14.84942,121.07902
PH-BUL-01132,14.845246,121.041709
PH-BUL-03221,14.811143,121.064924
PH-BUL-01106,14.858962,121.057108
PH-BUL-01007,14.944604,120.980752
PH-BUL-01219,14.762768,120.955238
PH-PAM-02381,15.14787,120.77007
PH-PAM-02492,15.254097,120.600924
PH-PAM-00890,15.079292,120.681801
PH-PAM-00876,15.103033,120.677003
PH-PAM-00856,15.134677,120.644805
PH-PAM-00789,15.239121,120.567531
PH-PAM-00920,15.033806,120.710084
PH-BUL-01027,14.928535,120.799913
PH-PAM-00961,14.985909,120.458021
PH-PAM-01012,14.93911,120.46169
PH-PAM-00915,15.044651,120.501616
PH-BUL-01133,14.843674,120.894911
PH-BUL-03201,14.771516,120.964933
PH-PAM-00842,15.14634,120.61119
PH-PAM-02373,15.01954,120.852125
PH-BUL-01071,14.8829,120.81495
PH-BUL-02365,14.733986,120.976914
PH-PAM-00921,15.032914,120.546487
PH-PAM-00959,14.988005,120.511409
PH-PAM-02264,15.12836,120.62165
PH-PAM-00907,15.05221,120.67592
PH-PAM-00834,15.155287,120.718007
PH-BUL-01177,14.808595,120.92746
PH-PAM-00805,15.19469,120.64035
PH-PAM-00802,15.205231,120.587351
PH-PAM-00943,15.013416,120.535288
PH-BUL-00851,15.137821,120.947723
PH-PAM-01009,14.941024,120.574683
PH-PAM-00965,14.98126,120.529838
PH-PAM-00795,15.2244,120.63
PH-PAM-00811,15.181661,120.603361
PH-PAM-00830,15.16131,120.60114
PH-PAM-00804,15.195018,120.593403
PH-PAM-00786,15.2608,120.712
PH-BUL-02378,14.793278,121.070212
PH-BUL-01148,14.836965,121.012197
PH-BUL-01158,14.82931,121.07558
PH-BUL-01112,14.854609,120.854824
PH-BUL-01204,14.769851,121.004197
PH-BUL-01214,14.764922,120.982694
PH-BUL-01028,14.927783,121.02552
PH-BUL-01041,14.910521,120.883874
PH-BUL-01107,14.85681,121.04621
PH-PAM-00866,15.11827,120.69774
PH-PAM-02434,15.08014,120.776232
PH-BUL-01059,14.89418,120.86683
PH-BUL-00871,15.113307,120.946533
PH-PAM-00982,14.973031,120.500755
PH-PAN-02237,15.988393,120.367614
PH-PAN-00514,15.946319,120.370547
PH-BAN-01091,14.86823,120.457084
PH-PAN-00547,15.890016,120.432777
PH-PAN-00570,15.817265,120.449951
PH-PAN-00572,15.80489,120.457031
PH-PAN-02238,15.915449,120.447156
PH-PAN-00565,15.834521,119.914046
PH-PAN-00499,15.967998,120.379606
PH-PAN-02435,16.096176,120.432003
PH-PAN-00501,15.96725,120.32328
PH-PAN-00472,16.000772,120.291449
PH-PAN-02178,16.01839,120.5232
PH-PAN-00544,15.893274,120.63674
PH-PAN-00508,15.953302,120.34742
PH-PAN-00432,16.045941,120.483693
PH-BAN-02572,14.495391,120.595709
PH-PAN-00421,16.067979,120.409691
PH-NUE-00670,15.537362,120.959114
PH-TAR-00698,15.489542,120.669684
PH-PAM-00986,14.9676,120.61773
PH-PAM-02452,15.134775,120.907304
PH-PAM-00849,15.139158,120.693443
PH-PAM-01029,14.927781,120.565164
PH-PAM-01054,14.900461,120.547677
PH-BUL-02199,14.923914,120.876087
PH-BUL-01090,14.868904,121.07854
PH-BUL-01213,14.766091,120.945493
PH-PAM-01072,14.881332,120.519922
PH-BUL-00968,14.977732,120.925135
PH-BUL-02588,14.83753,120.87742
PH-BUL-01139,14.840667,120.800818
PH-NUE-02493,15.634371,121.147116
PH-PAN-00504,15.960069,120.588701
PH-PAM-00823,15.167302,120.795914
PH-PAN-00518,15.940174,120.267893
PH-PAN-00462,16.009986,120.60334
PH-PAM-00877,15.102789,120.74217
PH-PAN-00404,16.116872,120.008657
PH-ILS-02347,17.566189,120.414627
PH-NUE-00510,15.951471,120.979453
PH-BUL-01167,14.816292,121.029916
PH-PAN-02494,16.098796,119.963955
PH-PAN-00391,16.177563,120.515784
PH-TAR-00731,15.423762,120.580674
PH-TAR-00716,15.469842,120.681581
PH-ISA-02509,16.92945,121.8064
PH-ILN-00037,18.161454,120.55607
PH-ISA-00215,16.95647,121.81498
PH-NUE-02314,15.763478,120.903888
PH-NUE-02675,15.352381,120.83383
PH-ISA-00189,17.075438,121.619714
PH-ISA-00155,17.238635,121.856588
PH-BUL-01095,14.86581667,120.9549833
PH-NUE-02674,15.648648,120.77781
PH-CAG-03179,17.65387,121.68953
PH-TAR-00734,15.409787,120.718598
PH-TAR-00641,15.5931753,120.7068729
PH-NUE-02676,15.339122,120.90724
PH-TAR-02524,15.61269,120.3512
PH-BAN-02569,14.731275,120.277815
PH-ISA-02500,17.45806,121.7448
PH-ISA-00192,17.053958,121.857929
PH-LUN-02632,16.604168,120.439594
PH-PAN-02367,15.99072667,120.2256968
PH-PAM-00889,15.080271,120.698751
PH-PAM-00865,15.119323,120.725008
PH-PAN-02474,15.972552,120.216573
PH-ILN-02612,18.14955,120.529521
PH-BEN-00342,16.395129,120.555132
PH-ISA-00130,17.45091,121.8017
PH-BEN-03185,16.456401,120.525123
PH-BUL-02275,14.94105,120.9418333
PH-BUL-02495,14.77995,120.9349833
PH-LUN-00271,16.72013333,120.3493167
PH-TAR-02496,15.54146667,120.5939833
PH-TAR-00720,15.45895,120.5974167
PH-TAR-00708,15.48356667,120.62295
PH-TAR-00657,15.558638,120.511406
PH-NUE-03200,15.6268,121.1446667
PH-NUE-00719,15.460837,120.951345
PH-NUE-00682,15.5169,120.9556833
PH-NUE-02409,15.73823333,120.9382333
PH-NUV-00368,16.29941667,121.1036833
PH-NUV-02410,16.38516667,121.1076
PH-ISA-00158,17.214467,121.609646
PH-CAG-00113,17.55729,121.6932
PH-CAG-00087,17.62823333,121.7160667
PH-CAG-00078,17.66903333,121.69585
PH-CAG-02600,18.19482,121.662307
PH-CAG-00055,17.909195,121.653912
PH-BAN-03190,14.718177,120.53678
PH-BAN-02575,14.68053333,120.2704
PH-ILN-00042,18.113809,120.573056
PH-ILN-02611,17.953862,120.52785
PH-ILN-03184,18.53351667,120.7601667
PH-ISA-00314,16.529202,122.259452
PH-ILS-00057,17.85926667,120.45545
PH-ILN-00036,18.16531,120.6474
PH-CAG-02384,17.73633333,121.4568833
PH-CAG-00064,17.7967,121.47795
PH-ZMB-00808,15.187877,120.034656
PH-ISA-00316,16.51872,121.740646
PH-LUN-00374,16.28178333,120.3823667
PH-LUN-00303,16.56966667,120.3254167
PH-LUN-00286,16.681073,120.400356
PH-PAN-00410,16.0915,119.9399833
PH-BEN-00287,16.671888,120.844307
PH-CAG-02265,18.04212,121.74217
PH-PAN-00448,16.02411667,120.45
PH-KAL-03193,17.37111111,121.5430278
PH-PAN-00436,16.04345,120.7969333
PH-PAN-00418,16.07493333,120.43775
PH-PAN-00498,15.97195,120.69496
PH-PAN-00484,15.9826,120.45915
PH-ISA-00195,17.03671,121.63032
PH-PAN-00444,16.027185,120.143341
PH-NUE-00589,15.72891667,120.6295333
PH-TAR-00628,15.6184,120.3786333
PH-PAN-00593,15.714181,120.355188
PH-TAR-00588,15.735303,120.573702
PH-TAR-00627,15.624415,120.649159
PH-BUL-01093,14.86704,121.039926
PH-ZMB-00898,15.06783333,120.0686667
PH-ISA-00141,122.238511,17.387345
PH-LUN-00356,16.331261,120.479335
PH-BEN-00337,16.40905,120.5409
PH-PAM-00799,15.218408,120.659247
PH-PAM-00906,15.05511667,120.7977
PH-PAN-00419,16.073337,120.760555
PH-PAM-01044,14.907693,120.715879
PH-PAN-00567,15.8227,120.3319889
PH-CAG-00012,18.444145,121.453459
PH-CAG-00061,17.83294,121.72514
PH-PAM-02688,15.069252,120.542983
PH-NUE-00668,15.547227,120.764458
PH-NUE-00503,15.960444,121.061835
PH-NUE-00551,15.88025,120.8984167
PH-NUE-00577,15.778977,120.809809
PH-NUE-02183,15.35895,120.9591333
PH-CAG-02590,18.28941,121.829997
PH-CAG-00020,18.269293,121.679656
PH-NUE-00642,15.58986667,120.87945
PH-NUE-00636,15.60258,121.05449
PH-BUL-02361,14.827517,120.791433
PH-BUL-01068,14.88425,120.73205
PH-ISA-02231,16.6755,121.4646
PH-ISA-00243,16.855696,121.755722
PH-ISA-00305,16.56183333,121.70125
PH-ISA-00146,17.316698,121.603077
PH-BUL-01097,14.863471,121.004821
PH-ISA-02214,16.98726,121.78623
PH-ISA-02432,16.827257,121.48145
PH-BUL-01202,14.77035,120.979501
PH-ISA-00138,17.39927,121.76619
PH-MAD-02056,13.433781,121.888956
PH-CAV-03219,14.301371,120.818614
PH-MAD-02045,13.491426,122.008364
PH-BTG-03211,13.915183,120.878927
PH-CAT-02034,13.555466,124.174467
PH-QUE-01234,14.747483,121.647866
PH-QUE-02000,13.74913333,122.1391333
PH-QUE-02028,13.595867,122.323717
PH-SOR-02710,12.846081,123.989348
PH-QUE-01455,14.66333333,121.6056167
PH-QUE-02030,13.569333,122.565969
PH-MAD-02042,13.496589,121.925111
PH-QUE-02700,13.9899,121.6576
PH-MAD-02080,13.283781,121.881294
PH-MAD-02049,13.464248,121.996593
PH-MAD-02084,13.260479,122.04414
PH-QUE-02699,13.80245,122.41473
PH-MAD-02032,13.560395,121.858677
PH-MAD-02070,13.337912,122.070507
PH-QUE-02052,13.453518,122.52268
PH-QUE-02001,13.744666,122.167401
PH-SOR-02708,12.975512,123.846974
PH-CAS-03224,13.639,123.1451
PH-CAS-02605,13.665445,123.317752
PH-CAS-03172,13.6103,123.2128
PH-CAS-02604,13.7314,123.3882
PH-CAV-03153,14.103015,120.941784
PH-CAS-02607,13.6871,122.9969
PH-CAS-02606,13.7165,123.2373
PH-SOR-02709,13.06608,124.1277
PH-CAT-01984,13.872002,124.306704
PH-CAT-01937,14.040832,124.169359
PH-MAS-02165,12.113395,123.782277
PH-BTG-03177,13.829469,120.626339
PH-BTG-03165,13.85197,121.05367
PH-QUE-02696,13.959533,121.631227
PH-QUE-02038,13.524318,122.409899
PH-QUE-02073,13.324173,122.6737
PH-QUE-02697,13.940457,121.376947
PH-LAG-03143,14.334029,121.052381
PH-QUE-02701,14.004375,121.608835
PH-CAN-03169,14.10744,122.9261
PH-MAD-02316,13.495801,121.9728
PH-CAN-03170,14.09386,122.948899
PH-ALB-03168,13.196321,123.733279
PH-CAS-03171,13.61747,123.23636
PH-CAT-03118,13.577581,124.218257
PH-ALB-03225,13.342003,123.410129
PH-ALB-02561,13.293215,123.467849
PH-MAD-02043,13.494808,121.875003
PH-CAS-03088,123.261241,13.358213
PH-CAS-03084,13.86808,122.94818
PH-CAS-03080,122.866954,13.775408
PH-CAT-03119,124.279218,13.59759
PH-CAT-03097,13.589694,124.223438
PH-CAT-03098,13.59181,124.19458
PH-MAS-02162,12.206568,123.817748
PH-PLW-03166,117.764796,9.074057
PH-PLW-03167,10.07026,118.81516
PH-ALB-02560,13.3488,123.72805
PH-CAS-02602,13.69568,123.49315
PH-CAT-02029,13.585893,124.206307
PH-CAS-02603,13.555273,123.207529
PH-BTG-03164,14.144912,121.067504
PH-LAG-03144,14.180496,121.182274
PH-BTG-03175,13.82726667,121.3969833
PH-CAV-03176,14.3575,120.923747
PH-BTG-03158,13.883591,120.637358
PH-QUE-02083,13.263759,122.680347
PH-LAG-03215,14.30266,121.1145
PH-MAD-02040,13.51594,121.993299
PH-CAV-03173,14.393185,120.925238
PH-BTG-03212,13.740515,121.068402
PH-MAS-02499,12.50869,123.397191
PH-MAS-02319,12.47167,123.38157
PH-QUE-03205,13.5157611,122.4088167
PH-ALB-03197,13.248082,123.78187
PH-PAM-00887,15.08586,120.52028
PH-QUE-01528,14.640429,121.957096
PH-PAN-00394,16.16981389,120.0669278
PH-LUN-00373,16.28571,120.48591
PH-PAN-00412,16.084126,120.354419
PH-BEN-00357,16.330498,120.64738
PH-ILS-03199,17.1513,120.4383167
PH-CAG-00009,18.4991,122.15385
PH-IFU-00272,16.717008,121.072158
PH-BUL-01171,14.81482,120.97671
PH-KAL-00142,17.386199,121.420278
PH-BAN-01460,14.662451,120.467484
PH-ILS-00116,17.54657,120.36517
PH-PAM-00942,15.01487,120.47333
PH-ZMB-02277,15.423856,119.96913
PH-ZMB-00653,15.57642,119.9466
PH-BUL-00910,15.050253,121.061538
PH-ABR-00110,17.569015,120.909737
PH-IFU-00289,16.662672,120.936138
PH-ILS-00187,17.082784,120.608879
PH-ILS-00079,17.656767,120.386976
PH-LUN-00298,16.611708,120.43464
PH-ISA-00230,16.911837,121.66905
PH-PAM-02685,15.16238333,120.5704167
PH-ISA-00268,16.7360639,121.63502
PH-ISA-00273,16.710317,121.696317
PH-CAN-03208,14.176311,122.626031
PH-CEB-03155,10.424986,123.916812
PH-NEC-03159,10.4439,123.41863
PH-NEC-03160,9.473619,122.561928
PH-CEB-03229,10.289867,123.893691
PH-AKL-03154,11.62109,122.4683
PH-WSA-03148,12.07281111,124.6006889
PH-ISA-00163,17.192298,121.824722
PH-PAN-00488,15.9794,120.1939833
PH-ABR-00081,17.645412,120.709573
PH-ILI-03156,11.451701,123.14701
PH-LEY-03232,11.200427,125.019573
PH-NEC-03149,10.71845,123.5096
PH-CEB-03157,10.304845,123.886977
PH-CEB-03150,10.06640915,123.6251755
PH-NER-03151,9.676181,122.797717
PH-MAD-02515,13.211697,121.987633
PH-CAG-00038,18.161125,121.599169
PH-TAR-00690,15.504059,120.714551
PH-ISA-00231,16.910899,121.763522
PH-AUR-02562,16.06716,121.78198
PH-ISA-00144,17.32783,121.805447
PH-NUE-00718,15.463789,121.083521
PH-NUE-02672,15.499022,120.908961
PH-PAN-00439,16.033225,119.870625
PH-PAN-00515,15.946179,120.522384
PH-PAN-00526,15.931728,119.782031
PH-ABR-00071,17.692379,120.669525
PH-BUL-01129,14.846929,120.767136
PH-PAN-02383,15.89391667,120.3710833
PH-TAR-00689,15.50419,120.54561
PH-PAN-00519,15.940081,120.310468
PH-TAR-00671,15.537149,120.639103
PH-BUL-01136,14.84293333,120.8826333
PH-CAG-00070,17.69776389,121.7491417
PH-CAG-00077,17.672082,121.517548
PH-PAM-02476,15.11575,120.6404833
PH-PAM-00790,15.237197,120.622875
PH-PAM-00946,15.00976667,120.7089833
PH-BUL-02514,14.699171,120.945678
PH-BUL-02584,14.78396667,120.9875
PH-BUL-00845,15.14413333,120.9747167
PH-BUL-01150,14.835359,121.016163
PH-PAN-00569,15.82083,119.906685
PH-ILS-02622,17.113516,120.451531
PH-PAN-02227,16.12088889,119.8108056
PH-ABR-00075,17.675123,120.68661
PH-ZMB-01065,14.886896,120.234696
PH-ISA-00194,17.04829,121.83443
PH-PAN-00370,16.2909,119.94644
PH-PAN-00558,15.855039,120.397991
PH-PAN-00477,15.99179167,119.8579917
PH-NUE-03183,15.7076,121.10595
PH-ZMB-03188,15.465117,119.958909
PH-ZMB-00841,15.14956667,120.0483167
PH-ZMB-00773,15.29308333,120.0218
PH-NUV-00359,16.323463,121.299475
PH-ISA-00124,17.476949,121.736443
PH-NUE-02181,15.3094,120.8579833
PH-ZMB-00634,15.60951667,119.9351833
PH-ISA-00261,16.786875,121.528
PH-BUL-01207,14.767401,120.9969667
PH-LUN-00351,16.345537,120.432208
PH-NUV-00297,16.61853333,121.206
PH-BUL-01155,14.83098333,121.0738667
PH-BAN-02565,14.82543333,120.5111833
PH-TAR-00751,15.3611,120.5176667
PH-TAR-00611,15.664773,120.635103
PH-NUE-00759,15.347532,120.9069
PH-PAN-00434,16.044477,120.421612
PH-PAN-00426,16.05452778,120.5374722
PH-NUE-00614,15.662186,121.018205
PH-CAG-00010,18.466888,121.338999
PH-CAG-02201,17.88628,121.56986
PH-BUL-02447,14.80871667,120.9995667
PH-PAM-01067,14.88515,120.70755
PH-PAM-00975,14.976063,120.735491
PH-ZMB-01109,14.85666667,120.2486
PH-PAM-00843,15.1461,120.6093833
PH-PAM-00989,14.96605,120.78679
PH-PAM-00945,15.0122,120.53005
PH-PAM-02467,15.15873333,120.6865167
PH-ILS-00084,17.63743333,120.4059333
PH-PAM-01017,14.936055,120.621869
PH-PAN-00482,15.98365,119.7919
PH-BUL-01307,14.711957,120.933154
PH-BUL-02582,14.814675,120.838039
PH-BUL-01137,14.84281667,121.0475333
PH-BUL-01063,14.890294,120.968422
PH-BUL-02203,14.90286667,120.8970833
PH-PAN-00512,15.951069,120.398401
PH-NEC-03145,10.74042,123.04137
